Comparing music in: E:\Musica
Using playlist file: E:\Musica\Rock50-00_5.0.xspf
Excluding folders: Clasica, Discogs, Electronica, Española, Films, Game, HeartLand Rock, Jazz, Medieval, Relax, Soul, v, Varios

Missing files, newest → oldest:
- 90s00s PopRock/Foo Fighters - There Is Nothing Left to Lose - 03 Learn to Fly.flac   (2025-08-10 03:31)
- 80s/Roxette/CD 1/08 - Almost Unreal.flac   (2024-02-28 03:17)
- 80s/Roxette/CD 1/06 - Wish I Could Fly.flac   (2024-02-28 03:16)
- 80s/Roxette/CD 1/05 - How Do You Do!.flac   (2024-02-28 03:16)
- 80s/Roxette/CD 1/04 - It Must Have Been Love.flac   (2024-02-28 03:16)
- 80s/Roxette/CD 1/03 - Dangerous.flac   (2024-02-28 03:16)
- 80s/Roxette/CD 1/02 - Dressed For Success.flac   (2024-02-28 03:16)
- 80s/Roxette/CD 1/01 - The Look.flac   (2024-02-28 03:16)
- Hard/Steve Stevens - Atomic Playboys.flac   (2024-02-24 20:30)
- 90s00s PopRock/Everclear - Rock Star.flac   (2024-02-20 00:26)
- 90s00s PopRock/Everclear - Song From an American Movie, Part 1.flac   (2024-02-20 00:25)
- 90s00s PopRock/Everclear - Brown Eyed Girl.flac   (2024-02-20 00:23)
- 90s00s PopRock/Everclear - Heroin Girl.flac   (2024-02-20 00:22)
- 90s00s PopRock/Everclear - The Boys Are Back in Town.flac   (2024-02-20 00:22)
- 70s80s Garage NewWave Punk/The Del Fuegos - I Still Want You.mp3   (2024-02-20 00:21)
- 90s00s PopRock/Everclear - I Will Buy You a New Life.flac   (2024-02-20 00:17)
- 90s00s PopRock/Everclear - Everything to Everyone.flac   (2024-02-20 00:15)
- 90s00s PopRock/Everclear - Wonderful.flac   (2024-02-20 00:14)
- 80s/Go West - CD-01 - The King of Wishful Thinking.flac   (2024-02-05 03:51)
- 80s/Queen - The Miracle/13. Queen - The Invisible Man.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/12. Queen - Chinese Torture.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/11. Queen - Hang On In There.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/10. Queen - Was It All Worth It.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/09. Queen - My Baby Does Me.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/08. Queen - Scandal.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/07. Queen - Rain Must Fall.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/06. Queen - Breakthru.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/05. Queen - The Invisible Man.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/04. Queen - I Want It All.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/03. Queen - The Miracle.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/02. Queen - Khashoggi's Ship.flac   (2024-02-02 15:06)
- 80s/Queen - The Miracle/01. Queen - Party.flac   (2024-02-02 15:06)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[11] I'm Going To Change My Mind.flac   (2024-01-31 21:56)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[10] Time Drags So Slow.flac   (2024-01-31 21:56)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[09] Let's Take A Walk.flac   (2024-01-31 21:54)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[08] Round Round Blues.flac   (2024-01-31 21:53)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[07] Talk To Me.flac   (2024-01-31 21:52)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[06] Angels And Demons.flac   (2024-01-31 21:51)
- 80s/The Tourists - Reality Effect 1979 (US)/(12) [The Tourists] Fool's Paradise.flac   (2024-01-31 21:50)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[05] One Step Nearer The Edge.flac   (2024-01-31 21:50)
- 80s/The Tourists - Reality Effect 1979 (US)/(11) [The Tourists] In My Mind (There's Sorrow).flac   (2024-01-31 21:50)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[03] Week Days.flac   (2024-01-31 21:49)
- 80s/The Tourists - Reality Effect 1979 (US)/(10) [The Tourists] Circular Fever.flac   (2024-01-31 21:49)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[04] So You Want To Go Away.flac   (2024-01-31 21:49)
- 80s/The Tourists - Reality Effect 1979 (US)/(09) [The Tourists] So Good To Be Back Home Again.flac   (2024-01-31 21:49)
- 80s/The Tourists - Reality Effect 1979 (US)/(08) [The Tourists] The Loneliest Man In The World.flac   (2024-01-31 21:49)
- 80s/The Tourists - Reality Effect 1979 (US)/(07) [The Tourists] Nothing To Do.flac   (2024-01-31 21:48)
- 80s/The Tourists - Reality Effect 1979 (US)/(06) [The Tourists] Everywhere You Look.flac   (2024-01-31 21:48)
- 80s/The Tourists - Reality Effect 1979 (US)/(05) [The Tourists] All Life's Tragedies.flac   (2024-01-31 21:47)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[01] Walls And Foundations.flac   (2024-01-31 21:47)
- 80s/The Tourists - Reality Effect 1979 (US)/(03) [The Tourists] Blind Among The Flowers.flac   (2024-01-31 21:47)
- 80s/The Tourists - Reality Effect 1979 (US)/(02) [The Tourists] I Only Want To Be With You.flac   (2024-01-31 21:46)
- 80s/The Tourists - Luminous Basement 1980  [LP RCA PL 25323] [FLAC]/[02] Don't Say I Told You So.flac   (2024-01-31 21:46)
- 80s/The Tourists - Reality Effect 1979 (US)/(01) [The Tourists] It Doesn't Have To Be This Way.flac   (2024-01-31 21:46)
- 80s/The Tourists - Reality Effect 1979 (US)/(04) [The Tourists] In The Morning.flac   (2024-01-31 21:46)
- 70s80s - PopRock/ACDC - High Voltage 1976/09 - High Voltage.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/08 - She’s Got Balls.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/07 - Little Lover.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/06 - Can I Sit Next to You Girl.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/05 - T.N.T.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/04 - Live Wire.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/03 - The Jack.flac   (2024-01-02 16:38)
- 70s80s - PopRock/ACDC - High Voltage 1976/02 - Rock ’n’ Roll Singer.flac   (2024-01-02 16:37)
- 70s80s - PopRock/ACDC - High Voltage 1976/01 - It’s a Long Way to the Top (If You Wanna Rock ’n’ Roll).flac   (2024-01-02 16:37)
- 80s/Frida - I Know There's Something Going On.flac   (2023-12-27 22:24)
- 70s80s - PopRock/707 - I Could Be Good for You.flac   (2023-12-15 17:35)
- 70s80s - PopRock/Vixen - How Much Love.flac   (2023-12-15 17:08)
- 70s80s Garage NewWave Punk/Devo - Girl U Want.flac   (2023-12-15 17:07)
- 70s80s - PopRock/jordan sass.  rats [1994].  04.  high road easy.flac   (2023-12-15 17:01)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/17 - After Midnight.flac   (2023-12-08 03:46)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/16 - Wanna Make Love To You.flac   (2023-12-08 03:45)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/15 - Miss You.flac   (2023-12-08 03:44)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/14 - Too Bad.flac   (2023-12-08 03:43)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/13 - She's Waiting.flac   (2023-12-08 03:43)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/12 - Heaven Is One Step Away.flac   (2023-12-08 03:42)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/11 - The Shape You're In.flac   (2023-12-08 03:41)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/10 - I Can't Stand It.flac   (2023-12-08 03:40)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/09 - Double Trouble.flac   (2023-12-08 03:40)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/08 - If I Don't Be There By Morning.flac   (2023-12-08 03:39)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/07 - Promises.flac   (2023-12-08 03:38)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/06 - Cocaine.flac   (2023-12-08 03:37)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/05 - Wonderful Tonight.flac   (2023-12-08 03:37)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/04 - Lay Down Sally.flac   (2023-12-08 03:36)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/03 - Further On Up The Road.flac   (2023-12-08 03:35)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/02 - Sign Language.flac   (2023-12-08 03:34)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 4of4/01 - Hello Old Friend.flac   (2023-12-08 03:34)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/16 - Eric Clapton - Someone Like You.flac   (2023-12-08 03:33)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/15 - Eric Clapton - Knockin' On Heaven's Door.flac   (2023-12-08 03:32)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/14 - Eric Clapton - What'cha Gonna Do.flac   (2023-12-08 03:32)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/13 - Eric Clapton - (When Things Go Wrong) It Hurts Me Too.flac   (2023-12-08 03:31)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/12 - Eric Clapton - I Found A Love.flac   (2023-12-08 03:30)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/11 - Eric Clapton - The Sky Is Crying.flac   (2023-12-08 03:30)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/10 - Eric Clapton - Better Make It Through Today.flac   (2023-12-08 03:29)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/09 - Eric Clapton - I Shot The Sheriff (live).flac   (2023-12-08 03:29)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/08 - Eric Clapton - Motherless Children.flac   (2023-12-08 03:27)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/07 - Eric Clapton - Ain't That Lovin' You.flac   (2023-12-08 03:27)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/06 - Eric Clapton - Let It Grow.flac   (2023-12-08 03:26)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/05 - Derek & The Dominos - Snake Lake Blues.flac   (2023-12-08 03:25)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/04 - Derek & The Dominos - Mean Old Frisco.flac   (2023-12-08 03:24)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/03 - Derek & The Dominos - One More Chance.flac   (2023-12-08 03:24)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/02 - Derek & The Dominos - Evil.flac   (2023-12-08 03:23)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 3of4/01 - Derek & The Dominos - Got To Get Better In A Little While.flac   (2023-12-08 03:22)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/17 - Derek & The Dominos - Crossroads (live).flac   (2023-12-08 03:22)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/16 - Derek & The Dominos - Key To The Highway (live).flac   (2023-12-08 03:20)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/15 - Eric Clapton & Duane Allman - Mean Old World.flac   (2023-12-08 03:20)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/14 - Derek & The Dominos - Layla.flac   (2023-12-08 03:19)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/13 - Derek & The Dominos - Roll It Over (1987 remix).flac   (2023-12-08 03:18)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/12 - Derek & The Dominos - Tell The Truth (single version) (1987 remix).flac   (2023-12-08 03:17)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/11 - Eric Clapton - Let It Rain.flac   (2023-12-08 03:17)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/10 - Eric Clapton - After Midnight (alt. mix).flac   (2023-12-08 03:16)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/09 - Eric Clapton - Blues Power.flac   (2023-12-08 03:16)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/08 - Delaney & Bonnie & Friends featuring Eric Clapton - Comin' Home (stereo).flac   (2023-12-08 03:15)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/07 - Blind Faith - Sleeping In The Ground (stereo).flac   (2023-12-08 03:15)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/06 - Blind Faith - Can't Find My Way Home (stereo).flac   (2023-12-08 03:14)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/05 - Blind Faith - Presence Of The Lord (stereo).flac   (2023-12-08 03:14)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/04 - Cream - Badge (stereo).flac   (2023-12-08 03:13)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/03 - Cream - Crossroads (stereo).flac   (2023-12-08 03:13)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/02 - Cream - White Room (stereo).flac   (2023-12-08 03:12)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 2of4/01 - Cream - Anyone For Tennis (stereo).flac   (2023-12-08 03:12)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/23 - Cream - Steppin' Out.flac   (2023-12-08 03:11)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/22 - Cream - Tales Of Brave Ulysses.flac   (2023-12-08 03:11)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/21 - Cream - Sunshine Of Your Love.flac   (2023-12-08 03:10)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/20 - Cream - Strange Brew.flac   (2023-12-08 03:10)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/19 - Cream - Lawdy Mama.flac   (2023-12-08 03:09)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/18 - Cream - Spoonful.flac   (2023-12-08 03:09)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/17 - Cream - I Feel Free.flac   (2023-12-08 03:08)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/16 - Cream - Wrapping Paper.flac   (2023-12-08 03:07)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/15 - John Mayall's Bluesbreakers - Have You Ever Loved A Woman.flac   (2023-12-08 03:07)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/14 - John Mayall's Bluesbreakers - Ramblin' On My Mind.flac   (2023-12-08 03:06)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/13 - John Mayall's Bluesbreakers - All Your Love.flac   (2023-12-08 03:05)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/12 - John Mayall's Bluesbreakers - Hideaway.flac   (2023-12-08 03:05)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-11 Water On The Ground (Crossroad 2 Box Set Version).flac   (2023-12-08 03:04)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-10 Cryin' (Crossroad 2 Box Set Version).flac   (2023-12-08 03:04)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/11 - John Mayall And Eric Clapton - Bernard Jenkins.flac   (2023-12-08 03:04)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-09 To Make Somebody Happy (Crossroad 2 Box Set Version).flac   (2023-12-08 03:04)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/10 - John Mayall And Eric Clapton - Lonely Years.flac   (2023-12-08 03:03)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/09 - Yardbirds - Got To Hurry.flac   (2023-12-08 03:03)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-08 Crossroads (Crossroad 2 Box Set Version Live Version).flac   (2023-12-08 03:03)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/08 - Yardbirds - For Your Love.flac   (2023-12-08 03:03)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/07 - Yardbirds - I Ain't Got You.flac   (2023-12-08 03:02)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-07 Double Trouble (Crossroad 2 Box Set Version).flac   (2023-12-08 03:02)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/06 - Yardbirds - Good Morning Little Schoolgirl.flac   (2023-12-08 03:02)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/05 - Yardbirds - A Certain Girl.flac   (2023-12-08 03:01)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/04 - Yardbirds - I Wish You Would.flac   (2023-12-08 03:01)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/03 - Yardbirds - Baby What's Wrong.flac   (2023-12-08 03:01)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-06 Kind Hearted Woman (Live 1978 Apollo Glasgow).flac   (2023-12-08 03:01)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/02 - Yardbirds - Honey In Your Hips.flac   (2023-12-08 03:01)
- 70s80s - PopRock/Eric Clapton - Crossroads 1/disc 1of4/01 - Yardbirds - Boom Boom.flac   (2023-12-08 03:00)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-05 Wonderful Tonight (Live 1978 Apollo Glasgow).flac   (2023-12-08 03:00)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-04 Early In The Morning (Crossroad 2 Box Set Version).flac   (2023-12-08 02:59)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-03 Tulsa Time (Live 1978 Apollo Glasgow).flac   (2023-12-08 02:59)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-02 Worried Life Blues (Crossroad 2 Box Set Version).flac   (2023-12-08 02:58)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/04-01 Loving You (Is Sweeter Than Ever) (Crossroad 2 Box Set Version).flac   (2023-12-08 02:57)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-09 Mean Old Frisco (Live 1978 Savannah Civic Center, Georgia).flac   (2023-12-08 02:57)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-08 Goin' Down Slow   Rambling On My Mind (Live 1978 Civic Auditorium, Santa Monica, California).flac   (2023-12-08 02:56)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-07 Cocaine (Live 1978 Civic Auditorium, Santa Monica, California).flac   (2023-12-08 02:55)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-06 We're All The Way (Live 1978 Civic Auditorium, Santa Monica, California).flac   (2023-12-08 02:54)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-05 The Core (Live 1978 Civic Auditorium, Santa Monica, California).flac   (2023-12-08 02:53)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-04 Lay Down Sally (Live 1978 Civic Auditorium, Santa Monica, California).flac   (2023-12-08 02:52)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-03 Stormy Monday (Live 1977 Hammersmith Odeon).flac   (2023-12-08 02:51)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-02 Knockin' On Heaven's Door (Live 1977 Hammersmith Odeon).flac   (2023-12-08 02:50)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/03-01 Tell The Truth (Live At The Hammersmith Odeon   1977).flac   (2023-12-08 02:50)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/02-06 Eyesight To The Blind   Why Does Love Got To Be So Sad   (Crossroad 2 Box Set Version).flac   (2023-12-08 02:48)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/02-05 Driftin' Blues (Crossroad 2 Box Set Version).flac   (2023-12-08 02:46)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/02-04 Badge (Crossroad 2 Box Set Version).flac   (2023-12-08 02:45)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/02-03 I Shot The Sheriff (Crossroad 2 Box Set Version).flac   (2023-12-08 02:44)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/02-02 Further On Up The Road (Crossroad 2 Box Set Version).flac   (2023-12-08 02:42)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/02-01 Layla (Crossroad 2 Box Set Version).flac   (2023-12-08 02:42)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-09 The Sky Is Crying   Have You Ever Loved A Woman   Rambling  On My Mind (Live At Hammersmith Odeon, London   1974).flac   (2023-12-08 02:41)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-08 Little Wing (Live 1974 Hammersmith Odeon).flac   (2023-12-08 02:40)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-07 Rambling On My Mind   Have You Ever Loved A Woman (Live 1974 Hammersmith Odeon).flac   (2023-12-08 02:39)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-06 Presence Of The Lord (Live At Long Beach Arena, California   1974).flac   (2023-12-08 02:38)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-05 Driftin' Blues   Ramblin' On My Mind (Live At Long Beach Arena, California   1974).flac   (2023-12-08 02:36)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-04 Can't Find My Way Home (Live At Long Beach Arena, California   1974).flac   (2023-12-08 02:35)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-03 Willie And The Hand Jive   Get Ready (Live At Long Beach Arena, California   1974).flac   (2023-12-08 02:35)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-02 Have You Ever Loved A Woman (Live At Long Beach Arena, California   1974).flac   (2023-12-08 02:34)
- 70s80s - PopRock/Eric Clapton - Crossroads 2 (Live In The Seventies)/01-01 Lonesone Road Blues (Studio Outtake).flac   (2023-12-08 02:33)
- 80s/Divinyls - Boys in Town.flac   (2023-12-03 22:20)
- Scandinavian Invasion/Grande Royale - Brake Light.mp3   (2023-12-03 22:20)
- 70s80s - PopRock/The Babys - Midnight Rendezvous.flac   (2023-11-26 13:34)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/Thumbs.db   (2023-11-21 01:25)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/17 - red house.flac   (2023-11-21 01:25)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/16 - remember.flac   (2023-11-21 01:25)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/15 - can you see me.flac   (2023-11-21 01:25)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/14 - highway chile.flac   (2023-11-21 01:25)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/13 - 51st anniversary.flac   (2023-11-21 01:24)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/12 - stone free.flac   (2023-11-21 01:24)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/11 - are you experienced .flac   (2023-11-21 01:24)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/10 - foxey lady.flac   (2023-11-21 01:23)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/11. Hear My Train A Comin' (Electric).flac   (2023-11-21 01:23)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/09 - third stone from the sun.flac   (2023-11-21 01:23)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/08 - fire.flac   (2023-11-21 01:23)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/10. Electric Church Red House.flac   (2023-11-21 01:23)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/07 - the wind cries mary.flac   (2023-11-21 01:22)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/06 - i don't live today.flac   (2023-11-21 01:22)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/09. Jam 292.flac   (2023-11-21 01:22)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/05 - may this be love.flac   (2023-11-21 01:22)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/08. Bleeding Heart.flac   (2023-11-21 01:22)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/04 - love or confusion.flac   (2023-11-21 01:22)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/07. Once I Had a Woman.flac   (2023-11-21 01:22)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/03 - hey joe.flac   (2023-11-21 01:22)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/06. Mannish Boy.flac   (2023-11-21 01:21)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/02 - manic depression.flac   (2023-11-21 01:21)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/05. Voodoo Chile Blues.flac   (2023-11-21 01:21)
- 60s/1967 - jimi hendrix - are you experienced (2010 legacy remaster)/01 - purple haze.flac   (2023-11-21 01:21)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/04. Catfish Blues.flac   (2023-11-21 01:21)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/Blues.thm   (2023-11-21 01:20)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/03. Red House.flac   (2023-11-21 01:20)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/02. Born Under a Bad Sign.flac   (2023-11-21 01:20)
- 60s/(1994) Jimi Hendrix - Blues [16Bit-44.1kHz]/01. Hear My Train A Comin' (Acoustic).flac   (2023-11-21 01:20)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/14. Nirvana - Big Long Now.flac   (2023-11-12 04:41)
- 90s00s PopRock/Nirvana - 1992 - Incesticide/13. Nirvana - Aero Zeppelin.flac   (2023-11-12 04:41)
